									
									
	18	1996-07-07	A	DC United	1-6	L	10-8	Ashton (unassisted) 69	Mark Dodd (Jeff Cassar 76), Ed Puskarich, Diego Sonora, Richard Farrer (Ted Eck 58), Zak Ibsen, Mark Santel, Jorge Flores (Chad Ashton 46), Brian Haynes, Jason Kreis, Lawrence Lozzano, Hugo Sanchez (Rene Ortiz 68)
	19	1996-07-10	A	MetroStars	2-3	L	10-9	Alvarez (pk) 63; Sanchez (unassisted) 66	Mark Dodd, Ed Puskarich, Diego Sonora (Jimmy Glenn 86), Richard Farrer, Zak Ibsen (Brian Haynes 79), Mark Santel, Leonel Alvarez, Jason Kreis, Lawrence Lozzano, Ted Eck, Hugo Sanchez
	20	1996-07-17	H	Los Angeles	5-2	W	11-9	Kreis (Alvarez) 23; Ibsen (Elliott) 28; Kreis (Eck) 47; Haynes (unassisted) 69; Elliott (Alvarez, Eck) 83	Mark Dodd, Diego Sonora (Chad Ashton 70), Richard Farrer, Zak Ibsen, Mark Santel, Leonel Alvarez, Brian Haynes (Jorge Flores 76), Jason Kreis, Lawrence Lozzano, Ted Eck (Jimmy Glenn 85), Gerell Elliott
	21	1996-07-20	A	Kansas City	2-1	W	12-9	Kreis (Sanchez) 13; Elliott (Sonora) 75	Mark Dodd, Diego Sonora, Richard Farrer, Zak Ibsen, Mark Santel, Leonel Alvarez, Brian Haynes, Jason Kreis, Lawrence Lozzano, Gerell Elliott, Hugo Sanchez (Ted Eck 73)
	22	1996-07-27	H	Colorado	3-0	W	13-9	Alvarez (Sanchez) 53; Sanchez (pk) 64; Elliott (Sonora) 78	Mark Dodd, Diego Sonora, Richard Farrer, Zak Ibsen, Mark Santel, Leonel Alvarez, Brian Haynes, Jason Kreis, Lawrence Lozzano, Gerell Elliott, Hugo Sanchez
	23	1996-07-31	A	Columbus	2-1	W	14-9	Kreis (Elliott, Haynes) 27; Lozzano (Elliott) 47	Mark Dodd, Diego Sonora, Richard Farrer, Zak Ibsen (Brandon Pollard 80), Mark Santel, Leonel Alvarez, Brian Haynes, Jason Kreis, Lawrence Lozzano, Gerell Elliott (Chad Ashton 81), Hugo Sanchez (Ted Eck 67)
	24	1996-08-10	H	Tampa Bay	2-1	W	15-9	Alvarez (unassisted) 16; Haynes (Alvarez) 32	Mark Dodd, Diego Sonora, Richard Farrer, Zak Ibsen, Mark Santel, Leonel Alvarez, Brian Haynes (Ted Eck 75), Jason Kreis (Chad Ashton 81), Lawrence Lozzano, Gerell Elliott, Hugo Sanchez (Ed Puskarich 88)
	25	1996-08-14	H	Columbus	2-2	L	15-10	Elliott (Sonora, Kreis) 73; Elliott (Lozzano) 76	Mark Dodd, Ed Puskarich, Diego Sonora, Richard Farrer, Zak Ibsen, Brian Haynes, Jason Kreis, Lawrence Lozzano, Ted Eck (Jorge Flores 68), Gerell Elliott, Hugo Sanchez
	26	1996-08-22	A	San Jose	0-0	L	15-11		Mark Dodd, Diego Sonora, Richard Farrer, Zak Ibsen, Mark Santel, Leonel Alvarez, Brian Haynes, Jason Kreis (Chad Ashton 87), Lawrence Lozzano, Gerell Elliott, Hugo Sanchez (sent off 82)
	27	1996-08-25	A	Los Angeles	3-2	W	16-11	Sonora (Eck) 23; Kreis (unassisted) 32; Washington (Haynes, Elliott) 76	Mark Dodd, Diego Sonora, Richard Farrer, Zak Ibsen (Dante Washington 70), Mark Santel, Leonel Alvarez, Brian Haynes (Chad Ashton 77), Jason Kreis, Lawrence Lozzano, Ted Eck, Gerell Elliott
	28	1996-09-04	A	New England	1-2	L	16-12	Eck (Kreis, Elliott) 74	Mark Dodd, Brandon Pollard, Diego Sonora, Richard Farrer, Zak Ibsen, Mark Santel, Leonel Alvarez, Brian Haynes (Dante Washington 74), Jason Kreis, Gerell Elliott, Hugo Sanchez (Ted Eck 62)
	29	1996-09-07	H	New England	0-2	L	16-13		Mark Dodd, Diego Sonora, Richard Farrer, Zak Ibsen (Dante Washington 67), Mark Santel, Leonel Alvarez, Brian Haynes, Jason Kreis, Lawrence Lozzano (Ed Puskarich 80), Gerell Elliott, Hugo Sanchez (Ted Eck 69)
	30	1996-09-11	A	San Jose	2-2	W	17-13	Haynes (Sonora, Elliott) 79; Kreis (unassisted) 87	Mark Dodd, Diego Sonora, Brandon Pollard, Richard Farrer, Mark Santel, Leonel Alvarez, Brian Haynes, Jason Kreis (Chad Ashton 88), Lawrence Lozzano, Gerell Elliott, Dante Washington (Hugo Sanchez 89)
	OC-QF	1996-09-16	H	Seattle	3-2	W		Lozzano 58; Elliott 70; Eck 79	Mark Dodd (Jeff Cassar 84), Richard Farrer, Brandon Pollard, Ed Puskarich, Lawrence Lozzano (Tom Soehn 84), Mark Santel, Jorge Flores, Chad Ashton (Dante Washington 79), Leonel Alvarez (Zak Ibsen 59), Ted Eck, Gerell Elliott (Jimmy Glenn 86)
	31	1996-09-19	H	Los Angeles	1-2	L	17-14	Sanchez (unassisted) 23	Mark Dodd, Brandon Pollard, Diego Sonora, Richard Farrer, Mark Santel, Leonel Alvarez, Brian Haynes, Jason Kreis (Dante Washington 71), Lawrence Lozzano (Zak Ibsen 82), Gerell Elliott, Hugo Sanchez
	32	1996-09-22	A	Los Angeles	1-2	L	17-15	Eck (Elliott) 89	Jeff Cassar, Rene Ortiz (Gerell Elliott 74), Brandon Pollard, Ed Puskarich (Mark Santel 20), Zak Ibsen, Chad Ashton, Jorge Flores, Lawrence Lozzano, Ted Eck, Hugo Sanchez (Jimmy Glenn 46), Dante Washington
	P-QF	1996-09-26	A	Kansas City	2-3	L		Elliott (unassisted) 21; Ashton (Elliott) 25	Mark Dodd, Lawrence Lozzano, Mark Santel, Richard Farrer, Brandon Pollard, Diego Sonora, Chad Ashton (Zak Ibsen 79), Leonel Alvarez, Brian Haynes, Gerell Elliott (Ted Eck 46), Dante Washington
	P-QF	1996-09-29	H	Kansas City	2-1	W		Kreis (Sanchez) 5; Washington (Lozzano) 32	Mark Dodd, Brandon Pollard, Diego Sonora (Brian Haynes 66), Richard Farrer, Mark Santel, Lawrence Lozzano, Zak Ibsen, Leonel Alvarez, Jason Kreis (Chad Ashton 89), Hugo Sanchez, Dante Washington (Gerell Elliott 46)
	P-QF	1996-10-02	H	Kansas City	2-2	L		Sanchez (Santel) 27; Elliott (Sanchez) 66	Mark Dodd, Lawrence Lozzano, Richard Farrer, Brandon Pollard, Zak Ibsen, Mark Santel, Leonel Alvarez, Diego Sonora, Jason Kreis (Brian Haynes 59), Hugo Sanchez (Chad Ashton 82), Dante Washington (Gerell Elliot 68)
	OC-SF	1996-10-27	H	DC United	0-2	L			Mark Dodd, Diego Sonora, Tom Soehn (Zak Ibsen 70), Richard Farrer, Rene Ortiz, Brandon Pollard, Lawrence Lozzano, Mark Santel, Brian Haynes, Jason Kreis (Chad Ashton 84), Ted Eck (Juan Sastoque 66)
	1	1997-03-29	H	New England	0-1	L	0-1		Mark Dodd, Joey Martinez, Tom Soehn, Eric Dade, Diego Sonora (Ted Eck 72), Mark Santel, Jorge Flores (Temoc Suarez 61), Daniel Peinado, Jason Kreis, Gerell Elliott, Dan Stebbins (Peter Hattrup 38) 
	2	1997-04-05	H	San Jose	2-1	W	1-1	Santel (Hattrup, Soehn) 37; Elliott (Santel, Sonora) 66	Mark Dodd, Diego Sonora, Eric Dade, Tom Soehn, Joey Martinez, Mark Santel, Daniel Peinado, Peter Hattrup (Temoc Suarez 59), Jason Kreis, Gerell Elliott (Ted Eck 81), Dante Washington (Richard Farrer 73)
	3	1997-04-13	A	Columbus	1-2	L	1-2	Rodriguez (Kreis) 53 	Mark Dodd, Diego Sonora, Tom Soehn, Eric Dade, Joey Martinez (Brandon Pollard 45), Mark Santel, Daniel Peinado (Ted Eck 79), Jorge Rodriguez, Jason Kreis, Gerell Elliott, Dante Washington (Temoc Suarez 72)
	4	1997-04-18	A	Kansas City	1-2	L	1-3	Elliott (Eck) 39	Mark Dodd, Wade Webber, Diego Sonora, Eric Dade, Tom Soehn, Mark Santel, Jorge Rodriguez (Temoc Suarez 84), Daniel Peinado, Jason Kreis, Ted Eck (Dante Washington 81), Gerell Elliott
	5	1997-04-20	H	Colorado	4-1	W	2-3	Washington (Suarez, Elliott) 25; Suarez (Washington) 49; Elliott (Washington) 57; Washington (unassisted) 77	Mark Dodd, Joey Martinez (Peter Hattrup 63), Tom Soehn, Wade Webber, Diego Sonora, Jorge Rodriguez, Jorge Flores, Temoc Suarez, Ted Eck (Jason Kreis 46), Gerell Elliott (Mark Santel 74), Dante Washington
	6	1997-04-23	A	Colorado	0-1	L	2-4		Mark Dodd, Jorge Rodriguez (Gabe Jones 83), Wade Webber (Temoc Suarez 58), Eric Dade, Joey Martinez, Mark Santel, Peter Hattrup (Gerell Elliott 68), Jason Kreis, Daniel Peinado, Ted Eck, Dante Washington 
	7	1997-04-26	A	Los Angeles	1-1	W	3-4	Elliott (Soehn) 70 	Mark Dodd, Tom Soehn, Eric Dade, Diego Sonora, Jorge Rodriguez, Mark Santel, Daniel Peinado, Jason Kreis, Temoc Suarez (Peter Hattrup 73), Gerell Elliott, Dante Washington 
	8	1997-05-04	H	DC United	2-2	W	4-4	own goal (Agoos) 33; Kreis (pk) 76	Mark Dodd, Diego Sonora, Tom Soehn, Eric Dade, Joey Martinez (Temoc Suarez 63), Mark Santel, Daniel Peinado, Jason Kreis, Alain Sutter (Peter Hattrup 89), Dante Washington (Ted Eck 67), Gerell Elliott 
	9	1997-05-10	A	DC United	2-2	W	5-4	Washington (Elliott, Peinado) 2; Kreis (pk) 88	Mark Dodd, Diego Sonora (Peter Hattrup 89), Tom Soehn, Eric Dade, Jorge Rodriguez, Mark Santel, Jason Kreis, Daniel Peinado (Ted Eck 81), Alain Sutter, Gerell Elliott, Dante Washington 
	10	1997-05-17	H	Tampa Bay	2-0	W	6-4	Washington (Damian) 25; Damian (pk) 63	Mark Dodd, Diego Sonora, Brandon Pollard (Temoc Suarez 46), Tom Soehn, Eric Dade, Mark Santel, Daniel Peinado, Alain Sutter, Ted Eck, Damian (Gerell Elliott 64), Dante Washington (Jason Kreis 67)
	11	1997-05-23	A	Tampa Bay	3-1	W	7-4	Sonora (Damian) 37; Sutter (Santel) 52; Elliott (Washington) 73	Mark Dodd, Tom Soehn, Eric Dade, Diego Sonora, Mark Santel, Jorge Rodriguez (Brandon Pollard 71), Daniel Peinado, Alain Sutter, Ted Eck, Dante Washington (Jason Kreis 77), Damian (Gerell Elliott 71) 
	12	1997-06-01	A	New England	1-3	L	7-5	Eck (Sutter) 41	Mark Dodd, Mark Santel, Eric Dade, Tom Soehn, Diego Sonora, Jorge Rodriguez, Ted Eck (Gerell Elliott 67), Alain Sutter, Daniel Peinado (Jason Kreis 76), Dante Washington, Damian (Temoc Suarez 80) 
	13	1997-06-06	H	Kansas City	1-1	L	7-6	Damian (Sutter) 49 	Mark Dodd, Brandon Pollard, Tom Soehn, Diego Sonora, Mark Santel, Daniel Peinado, Jason Kreis, Alain Sutter, Ted Eck, Gerell Elliott (Dante Washington 68), Damian 
	14	1997-06-15	H	MetroStars	3-1	W	8-6	Washington (Damian) 48; Damian (Peinado) 62; Kreis (pk) 75	Mark Dodd, Wade Webber, Tom Soehn, Diego Sonora, Mark Santel, Jorge Rodriguez, Daniel Peinado, Alain Sutter, Ted Eck (Jason Kreis 62), Dante Washington (Brandon Pollard 73), Damian (Gerell Elliott 62) 
	15	1997-06-22	A	New England	2-2	L	8-7	Damian (Kreis, Eck) 19; Kreis (Damian, Sonora) 27	Mark Dodd, Wade Webber, Tom Soehn, Diego Sonora, Jorge Rodriguez, Mark Santel, Jason Kreis (Brandon Pollard 63), Daniel Peinado, Ted Eck, Damian (Gerell Elliott 77), Dante Washington 
	16	1997-06-28	A	San Jose	1-3	L	8-8	Damian (Eck) 18 	Mark Dodd, Wade Webber, Tom Soehn, Diego Sonora, Mark Santel, Temoc Suarez (Brandon Pollard 67), Jason Kreis, Alain Sutter, Ted Eck (Gerell Elliott 81), Damian, Dante Washington 
	17	1997-07-04	H	DC United	2-3	L	8-9	Peinado (Elliott) 4; Damian (Santel, Pollard) 54	Mark Dodd, Wade Webber, Tom Soehn (Eric Dade 45), Brandon Pollard, Mark Santel, Jason Kreis, Daniel Peinado (Jorge Rodriguez 45), Alain Sutter, Ted Eck, Gerell Elliott (Dante Washington 75), Damian
	18	1997-07-06	A	Kansas City	3-1	W	9-9	Rodriguez (Kreis) 47; Sutter (Santel, Washington) 70; Rodriguez (Washington) 81	Garth Lagerwey, Eric Dade, Joey Martinez, Tom Soehn, Diego Sonora, Jorge Rodriguez, Jorge Flores (Ted Eck 73), Temoc Suarez (Mark Santel 40), Alain Sutter, Gerell Elliott (Jason Kreis 46), Dante Washington 
	19	1997-07-13	A	Columbus	2-1	W	10-9	Webber (Washington) 20; Flores (Eck, Kreis) 45	Mark Dodd, Brandon Pollard, Wade Webber, Joey Martinez, Mark Santel, Jorge Rodriguez (Gerell Elliott 65), Jorge Flores, Jason Kreis, Ted Eck (sent off 71), Dante Washington (Juan Sastoque 77), Damian (Temoc Suarez 75) 
	20	1997-07-18	H	San Jose	3-1	W	11-9	Washington (Damian) 42; Washington (Peinado) 46; Washington (Webber, Santel) 68	Mark Dodd, Joey Martinez, Brandon Pollard, Wade Webber, Jorge Rodriguez, Mark Santel, Jorge Flores, Jason Kreis, Daniel Peinado (Temoc Suarez 70), Damian (Juan Sastoque 80), Dante Washington
