									
									
	16	2006-07-08	H	Chivas USA	3-1	W	7-3-6	Ching 9 (Clark 1) 19; Mullan 2 (Moreno 2) 64; Moreno 3 (Robinson 3) 84	Pat Onstad, Craig Waibel (Kelly Gray 69), Ryan Cochrane, Eddie Robinson, Kevin Goldthwaite (Brad Davis 46), Brian Mullan, Ricardo Clark, Dwayne De Rosario, Wade Barrett, Brian Ching (Ronald Cerritos 83), Alejandro Moreno.
	17	2006-07-15	A	Kansas City	3-2	W	8-3-6	Robinson 2 (Davis 6) 21; Davis 1 (unassisted) 56; Ching 10 (Moreno 3) 66	Pat Onstad, Craig Waibel, Ryan Cochrane (Adrian Serioux 68), Eddie Robinson, Wade Barrett, Brian Mullan (Kelly Gray 80), Ricardo Clark, Dwayne De Rosario, Brad Davis (Stuart Holden 65), Alejandro Moreno, Brian Ching.
	18	2006-07-22	H	New England	1-1	D	8-3-7	Holden 1 (Moreno 4, Clark 2) 63	Pat Onstad, Craig Waibel, Ryan Cochrane, Eddie Robinson, Brian Mullan (Kelly Gray 78), Ricardo Clark, Dwayne De Rosario, Wade Barrett (sent off 72), Brad Davis (Stuart Holden 62), Alejandro Moreno, Brian Ching.
	19	2006-07-26	A	Colorado	0-1	L	8-4-7		Pat Onstad, Craig Waibel (Stuart Holden 80), Ryan Cochrane, Eddie Robinson, Kelly Gray (Kevin Goldthwaite 80), Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis, Brian Ching, Alejandro Moreno,
	20	2006-07-29	H	New York	1-1	D	8-4-8	De Rosario 6 (penalty kick) 70	Pat Onstad, Craig Waibel, Ryan Cochrane (Adrian Serioux 79), Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario (sent off 71), Brad Davis (Stuart Holden 83), Brian Ching, Alejandro Moreno.
	OC-4th	2006-08-02	H	Carolina	4-2	W		Moreno (Mullan) 29; Moreno (unassisted) 33; Cerritos (Holden) 58; Robinson (Holden) 82	Zach Wells, Kelly Gray, Eddie Robinson, Adrian Serioux (Chris Aloisi 85), Wade Barrett, Brian Mullan, Ricardo Clark (Patrick Ianni 85), Brad Davis (Dwayne De Rosario 46), Stuart Holden, Ronald Cerritos (Chris Wondolowski 60), Alejandro Moreno.
	21	2006-08-09	H	Los Angeles	0-1	L	8-5-8		Pat Onstad, Wade Barrett, Ryan Cochrane (Kevin Goldthwaite 92+), Eddie Robinson, Craig Waibel (Kelly Gray 76), Brad Davis, Ricardo Clark, Stuart Holden (Adrian Serioux 76), Brian Mullan, Brian Ching, Alejandro Moreno.
	22	2006-08-12	H	Dallas	1-0	W	9-5-8	Waibel 2 (De Rosario 5) 37	Pat Onstad, Craig Waibel, Ryan Cochrane, Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis (Stuart Holden 89), Brian Ching (Adrian Serioux 84), Alejandro Moreno.
	23	2006-08-19	A	Real Salt Lake	1-3	L	9-6-8	Serioux 1 (Davis 7) 72	Pat Onstad, Craig Waibel (Kelly Gray 67), Ryan Cochrane, Adrian Serioux, Wade Barrett (Kevin Goldthwaite 82), Brian Mullan, Ricardo Clark, Stuart Holden (Chris Wondolowski 72), Brad Davis, Dwayne De Rosario, Alejandro Moreno.
	OC-QF	2006-08-23	H	Dallas	3-0	W		Robinson 1 (Davis) 13; Moreno 1 (Onstad) 57; Wondolowski 1 (De Rosario) 61	Pat Onstad, Eddie Robinson, Ryan Cochrane (Chris Aloisi 74), Kevin Goldthwaite, Kelly Gray, Stuart Holden, Brad Davis (Dwayne De Rosario 58), Adrian Serioux (Patrick Ianni 67), Wade Barrett (Marcus Storey 81), Chris Wondolowski, Alejandro Moreno.
	24	2006-08-26	A	Chivas USA	2-3	L	9-7-8	De Rosario 7 (penalty kick) 28; De Rosario 8 (unassisted) 67	Pat Onstad, Kelly Gray (Stuart Holden 82), Ryan Cochrane (Kevin Goldthwaite 77), Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark (sent off 31), Dwayne De Rosario, Brad Davis, Alejandro Moreno, Chris Wondolowski (Adrian Serioux 36),
	25	2006-08-30	A	Chicago	2-2	D	9-7-9	Wondolowski 1 (unassisted) 42; De Rosario 9 (unassisted) 59	Pat Onstad, Kelly Gray, Ryan Cochrane, Eddie Robinson, Wade Barrett, Chris Wondolowski (Stuart Holden 73), Dwayne De Rosario, Adrian Serioux, Brad Davis, Brian Mullan, Alejandro Moreno.
	26	2006-09-02	A	Dallas	0-1	L	9-8-9		Pat Onstad, Craig Waibel (Stuart Holden 88), Eddie Robinson (sent off 31), Adrian Serioux, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis (Kevin Goldthwaite 83), Alejandro Moreno, Chris Wondolowski (Ryan Cochrane 34),
	OC-SF	2006-09-06	A	Los Angeles	1-3	L		De Rosario 1 (unassisted) 12	Pat Onstad, Craig Waibel (Kelly Gray 46), Ryan Cochrane, Adrian Serioux (Eddie Robinson 46), Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Stuart Holden (Kevin Goldthwaite 67), Alejandro Moreno, Chris Wondolowski (Brian Ching 71).
	27	2006-09-10	A	Los Angeles	2-1	W	10-8-9	Waibel 3 (Davis 8) 32; De Rosario 10 (unassisted) 56	Pat Onstad, Craig Waibel, Ryan Cochrane, Adrian Serioux, Wade Barrett, Brian Mullan (sent off 66), Ricardo Clark, Dwayne De Rosario, Brad Davis (Paul Dalglish 71), Chris Wondolowski (Brian Ching 31), Alejandro Moreno.
	28	2006-09-17	H	Chivas USA	0-0	D	10-8-10		Pat Onstad, Wade Barrett, Craig Waibel, Ryan Cochrane (Kelly Gray 32), Adrian Serioux, Paul Dalglish (Stuart Holden 74), Ricardo Clark, Dwayne De Rosario, Brad Davis (Kevin Goldthwaite 82), Alejandro Moreno, Brian Ching.
	29	2006-09-23	A	Columbus	1-1	D	10-8-11	De Rosario 11 (Waibel 1) 54	Pat Onstad, Craig Waibel, Eddie Robinson, Adrian Serioux, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis, Brian Ching, Alejandro Moreno (Paul Dalglish 81).
	30	2006-09-30	H	DC United	1-0	W	11-8-11	Ching 11 (Davis 9, Dalglish 1) 86	Pat Onstad, Craig Waibel, Eddie Robinson, Adrian Serioux (Ryan Cochrane 66), Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis, Brian Ching, Alejandro Moreno (Paul Dalglish 51).
	31	2006-10-07	A	Real Salt Lake	1-1	D	11-8-12	Dalglish 1 (Clark 3) 20	Pat Onstad, Craig Waibel, Ryan Cochrane, Kelly Gray, Wade Barrett, Brian Mullan, Ricardo Clark, Stuart Holden (Dwayne De Rosario 73), Brad Davis, Paul Dalglish (Kevin Goldthwaite 88), Brian Ching.
	32	2006-10-14	H	Colorado	3-3	D	11-8-13	Waibel 4 (Moreno 5, Davis 10) 2; Dalglish 2 (Moreno 6) 43; Waibel 5 (Davis 11) 73	Pat Onstad, Craig Waibel, Eddie Robinson, Adrian Serioux, Wade Barrett, Ricardo Clark, Dwayne De Rosario, Brad Davis, Alejandro Moreno, Brian Mullan, Paul Dalglish (Chris Wondolowski 84).
	P-QF	2006-10-22	A	Chivas USA	1-2	L		Ching 1 (Mullan 1, Waibel 1) 75	Pat Onstad, Craig Waibel, Eddie Robinson, Adrian Serioux, Wade Barrett, Brian Mullan (Stuart Holden 76), Ricardo Clark, Dwayne De Rosario, Brad Davis, Brian Ching, Paul Dalglish (Alejandro Moreno 72),
	P-QF	2006-10-29	H	Chivas USA	2-0	W		Davis 1 (penalty kick) 64; Ching 2 (De Rosario 1, Robinson 1) 93+	Pat Onstad, Craig Waibel (Ryan Cochrane 46), Eddie Robinson, Adrian Serioux, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis, Paul Dalglish (Alejandro Moreno 91+), Brian Ching.
	P-SF	2006-11-05	H	Colorado	3-1	W		Dalglish 1 (De Rosario 2, Clark 1) 10; Dalglish 2 (Davis 1, Mullan 2) 21; Mullan 1 (Moreno 1, Davis 2) 71	Pat Onstad, Craig Waibel, Eddie Robinson, Adrian Serioux (Ryan Cochrane 93+), Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis, Brian Ching, Paul Dalglish (Alejandro Moreno 65).
